id,Date,Username,Raw_text,Url,Text
1375,2022-10-19 21:28:08+00:00,Liesbeth0202,"😢😢😢

Twee overleden personen gevonden in Kia, vermoedelijk vermiste Hebe en Sanne - https://t.co/s7hgGnYafc",https://twitter.com/Liesbeth0202/status/1582846080823148544,"😢😢😢

Twee overleden personen gevonden in Kia, vermoedelijk vermiste Hebe en Sanne - HTTP"
1376,2022-10-19 21:28:03+00:00,SandersRoos,Heel veel sterkte voor alle nabestaanden… 😢 #sanne #hebe https://t.co/YZMfWVNd12,https://twitter.com/SandersRoos/status/1582846062037200898,Heel veel sterkte voor alle nabestaanden… 😢 #sanne #hebe HTTP
1377,2022-10-19 21:27:56+00:00,diniepostma,"Hele dag al met tussenpozen het nieuws rond de vermissing van #sanne en #hebe in de gaten gehouden. Wat een afschuwelijke uitkomst. Dat die arme meiden daar zo lang onopgemerkt hebben moeten liggen. Hopelijk hebben ze niet al te lang geleden, maar hoe dan ook #afschuwelijk #rip",https://twitter.com/diniepostma/status/1582846030285897730,"Hele dag al met tussenpozen het nieuws rond de vermissing van #sanne en #hebe in de gaten gehouden. Wat een afschuwelijke uitkomst. Dat die arme meiden daar zo lang onopgemerkt hebben moeten liggen. Hopelijk hebben ze niet al te lang geleden, maar hoe dan ook #afschuwelijk #rip"
1378,2022-10-19 21:27:56+00:00,mamaruja94,"Arme meisjes #Hebe #Sanne
Wat ontzettend verdrietig. En arme arme #Sanne wat heb ik ook met jou te doen. https://t.co/Ty9cqBNJGX",https://twitter.com/mamaruja94/status/1582846029832933376,"Arme meisjes #Hebe #Sanne
Wat ontzettend verdrietig. En arme arme #Sanne wat heb ik ook met jou te doen. HTTP"
1379,2022-10-19 21:27:52+00:00,Rosaliede,Rust zacht Hebe en Sanne 💫 #HebeEnSanne,https://twitter.com/Rosaliede/status/1582846013437419520,Rust zacht Hebe en Sanne 💫 #HebeEnSanne
1380,2022-10-19 21:27:51+00:00,itsmeSZ,Ik ga de tweet over Mark Deckers niet verwijderen. Als deze man niets te maken heeft met de dood van #Sanne &amp; #Hebe dan maak ik bij deze mijn excuus. Het neemt niet weg dat deze man al 7x een grensoverschrijdend gedrag heeft begaan dus medelijden krijgt hij niet van mij .. 🙏,https://twitter.com/itsmeSZ/status/1582846011009306624,Ik ga de tweet over Mark Deckers niet verwijderen. Als deze man niets te maken heeft met de dood van #Sanne &amp; #Hebe dan maak ik bij deze mijn excuus. Het neemt niet weg dat deze man al 7x een grensoverschrijdend gedrag heeft begaan dus medelijden krijgt hij niet van mij .. 🙏
1381,2022-10-19 21:27:10+00:00,SAMSAMMERSAMST,"Gevonden maar voor altijd verloren. 

Een groot deel van je leven, jouw eigen leven geven aan het mooier maken van het leven van een ander. 

Nederland huilt. 

#Hebe #Sanne",https://twitter.com/SAMSAMMERSAMST/status/1582845837289213952,"Gevonden maar voor altijd verloren. 

Een groot deel van je leven, jouw eigen leven geven aan het mooier maken van het leven van een ander. 

Nederland huilt. 

#Hebe #Sanne"
1382,2022-10-19 21:26:59+00:00,Sonja89688144,"@Pol_OostBrabant Sterkte voor de nabestaande van Sanne💫en Hebe 💫Voor iedere hulpverleners,vrijwiligers,politie ook veel dank en sterkte voor alle inzet ❤️Woorden schieten te kort 🙏🕯 https://t.co/crOUbB1toD",https://twitter.com/Sonja89688144/status/1582845793328779265,"@USER Sterkte voor de nabestaande van Sanne💫en Hebe 💫Voor iedere hulpverleners,vrijwiligers,politie ook veel dank en sterkte voor alle inzet ❤️Woorden schieten te kort 🙏🕯 HTTP"
1383,2022-10-19 21:26:52+00:00,yolandasjoukes,"Twee overleden mensen gevonden bij zwarte Kia Picanto in Den Bosch, vermoedelijk Sanne en Hebe - je hoopte dat t anders zou aflopen, heel veel sterkte voor de families, de vrienden en iedereen die Sanne en/of Hebe heeft gekend 🙏😭 https://t.co/nM9NTbhYf5",https://twitter.com/yolandasjoukes/status/1582845764170321920,"Twee overleden mensen gevonden bij zwarte Kia Picanto in Den Bosch, vermoedelijk Sanne en Hebe - je hoopte dat t anders zou aflopen, heel veel sterkte voor de families, de vrienden en iedereen die Sanne en/of Hebe heeft gekend 🙏😭 HTTP"
1384,2022-10-19 21:26:45+00:00,martijnd,"Gelukkig zijn Hebe en Sanne gevonden, maar wat een vreselijke einde. #huilt  #denbosch",https://twitter.com/martijnd/status/1582845732960481280,"Gelukkig zijn Hebe en Sanne gevonden, maar wat een vreselijke einde. #huilt  #denbosch"
1385,2022-10-19 21:26:37+00:00,Brigitt29038900,"Hebe &amp; Sanne
Rust zacht! 😔 https://t.co/6AxuKsNP4P",https://twitter.com/Brigitt29038900/status/1582845699078918145,"Hebe &amp; Sanne
Rust zacht! 😔 HTTP"
1386,2022-10-19 21:26:34+00:00,jeaninevanwijk,Rust zacht Hebe en Sanne 😢 https://t.co/7mhK8ltPdr,https://twitter.com/jeaninevanwijk/status/1582845688794128386,Rust zacht Hebe en Sanne 😢 HTTP
1387,2022-10-19 21:26:28+00:00,LuytenCarina,"Vermoedelijk zijn de 2 gevonden lichamen van Hebe en Sanne...😪
RIP https://t.co/zITCKBiZBh",https://twitter.com/LuytenCarina/status/1582845661132640257,"Vermoedelijk zijn de 2 gevonden lichamen van Hebe en Sanne...😪
RIP HTTP"
1388,2022-10-19 21:26:19+00:00,SandersRoos,@Broederschaapje Hebe en Sanne zijn inmiddels gevonden.,https://twitter.com/SandersRoos/status/1582845624830988288,@USER Hebe en Sanne zijn inmiddels gevonden.
1389,2022-10-19 21:25:44+00:00,Rozecrocs,"De uitkomt van de zoektocht die niemand wilde. Wel duidelijkheid voor beide families, maar wat is dit afschuwelijk. Ik wens beide families heel veel sterkte en kracht toe om dit verlies te kunnen dragen. Mijn hart huilt. #Hebe #Sanne",https://twitter.com/Rozecrocs/status/1582845477954863104,"De uitkomt van de zoektocht die niemand wilde. Wel duidelijkheid voor beide families, maar wat is dit afschuwelijk. Ik wens beide families heel veel sterkte en kracht toe om dit verlies te kunnen dragen. Mijn hart huilt. #Hebe #Sanne"
1390,2022-10-19 21:25:24+00:00,mestreech1949,"Politie: twee doden gevonden in Kia Picanto, vermoedelijk vermiste Hebe en Sanne

https://t.co/Ein4Uu5b8a

Verzonden via @updayNL",https://twitter.com/mestreech1949/status/1582845395121876992,"Politie: twee doden gevonden in Kia Picanto, vermoedelijk vermiste Hebe en Sanne

https://t.co/Ein4Uu5b8a

Verzonden via @USER"
1391,2022-10-19 21:25:01+00:00,Broederschaapje,Heeft deze jongen  wat te maken met de verdwijning van Hebe en Sanne? Geen scenario kan worden uitgesloten. https://t.co/0bhwbpaI6C,https://twitter.com/Broederschaapje/status/1582845297012936706,Heeft deze jongen  wat te maken met de verdwijning van Hebe en Sanne? Geen scenario kan worden uitgesloten. HTTP
1392,2022-10-19 21:25:00+00:00,gewoonjosee,"Nederland zocht
met man en macht
#Hebe en #Sanne
rust zacht 🙏",https://twitter.com/gewoonjosee/status/1582845295192252416,"Nederland zocht
met man en macht
#Hebe en #Sanne
rust zacht 🙏"
1393,2022-10-19 21:24:45+00:00,Boulangeropinie,@Pol_OostBrabant Ik ben er stil van… een dramatische afloop waar velen al voor vreesden. Twee levens zo jong geëindigd. Rust in vrede Sanne en Hebe… #SanneBos #Hebe,https://twitter.com/Boulangeropinie/status/1582845232592265217,@USER Ik ben er stil van… een dramatische afloop waar velen al voor vreesden. Twee levens zo jong geëindigd. Rust in vrede Sanne en Hebe… #SanneBos #Hebe
1394,2022-10-19 21:24:39+00:00,Dotcomnieuws,Kia Picanto gevonden in water bij Den Bosch in zoektocht naar vermiste Hebe en Sanne. De politie heeft twee lichamen gevonden in de Kia Picanto die eerder vanavond werd aangetroffen.,https://twitter.com/Dotcomnieuws/status/1582845205631287296,Kia Picanto gevonden in water bij Den Bosch in zoektocht naar vermiste Hebe en Sanne. De politie heeft twee lichamen gevonden in de Kia Picanto die eerder vanavond werd aangetroffen.
1395,2022-10-19 21:24:34+00:00,FStraalman,Zeg me dat het niet waar is. #Hebe en #Sanne. R.I.P. rust zacht. #verschrikkelijk,https://twitter.com/FStraalman/status/1582845184597184512,Zeg me dat het niet waar is. #Hebe en #Sanne. R.I.P. rust zacht. #verschrikkelijk
1396,2022-10-19 21:24:23+00:00,JoshuaDriesen,"@Gravin_Raaf_ Ja dan is al het leed van de energie crisis toch ineens een heel stuk minder belangrijk.
Veel sterkte voor de nabestaanden van Sanne en Hebe.
Rust zacht.",https://twitter.com/JoshuaDriesen/status/1582845137239310337,"@USER Ja dan is al het leed van de energie crisis toch ineens een heel stuk minder belangrijk.
Veel sterkte voor de nabestaanden van Sanne en Hebe.
Rust zacht."
1397,2022-10-19 21:24:08+00:00,Lampje1900,"Gevonden, onbeschrijfelijk verdrietig en de verslagenheid is enorm maar ook zoveel vragen….. Mijn nr 1 vraag: hoe kan het dat die auto zonder dat iemand het gezien heeft te water is geraakt….HOE?? Of is de auto er later (door een ander?) in het donker ingereden?  #hebe",https://twitter.com/Lampje1900/status/1582845074588979200,"Gevonden, onbeschrijfelijk verdrietig en de verslagenheid is enorm maar ook zoveel vragen….. Mijn nr 1 vraag: hoe kan het dat die auto zonder dat iemand het gezien heeft te water is geraakt….HOE?? Of is de auto er later (door een ander?) in het donker ingereden?  #hebe"
1398,2022-10-19 21:24:06+00:00,KIDLOCAL_,Sanne en Hebe aangetroffen in te water geraakte auto https://t.co/T26mNsKnME,https://twitter.com/KIDLOCAL_/status/1582845068654055425,Sanne en Hebe aangetroffen in te water geraakte auto HTTP
1399,2022-10-19 21:24:00+00:00,xfotografie,Familie en vrienden van #sanne en #hebe veel sterkte met dit verlies. https://t.co/wRgvlGJgkR,https://twitter.com/xfotografie/status/1582845041516498944,Familie en vrienden van #sanne en #hebe veel sterkte met dit verlies. HTTP
1400,2022-10-19 21:23:56+00:00,rvdmtv,"Zojuist heb ik de bevestiging ontvangen, dat Hebe en Sanne verongelukt zijn. Mijn gedachten gaan uit naar de nabestaanden, de families en vrienden. Ik wens hen sterkte en kracht toe.",https://twitter.com/rvdmtv/status/1582845024462520322,"Zojuist heb ik de bevestiging ontvangen, dat Hebe en Sanne verongelukt zijn. Mijn gedachten gaan uit naar de nabestaanden, de families en vrienden. Ik wens hen sterkte en kracht toe."
1401,2022-10-19 21:23:30+00:00,GonnieLaninga,"@AnsTante @IngridLJ @DePolitieheli En familie en vrienden,  partner, etc en net zo vermist en gemist  als  Hebe",https://twitter.com/GonnieLaninga/status/1582844917918769154,"@USER @USER @USER En familie en vrienden,  partner, etc en net zo vermist en gemist  als  Hebe"
1402,2022-10-19 21:23:25+00:00,danique_visser_,"Ik probeer me hiervoor af te sluiten maar, au. Wat verschrikkelijk… ✨ mijn hart gaat uit naar Hebe, Sanne en hun nabestaanden..",https://twitter.com/danique_visser_/status/1582844895974551553,"Ik probeer me hiervoor af te sluiten maar, au. Wat verschrikkelijk… ✨ mijn hart gaat uit naar Hebe, Sanne en hun nabestaanden.."
1403,2022-10-19 21:23:12+00:00,VeraLegu2,"@AnsTante Zo afschuwelijk..💔.
Mijn gedachten zijn bij ouders,familie,klasgenoten en andere dierbaren. Gehoopt op een positieve uitkomst.
R.I.P lieve Sanne en Hebe.",https://twitter.com/VeraLegu2/status/1582844842027397123,"@USER Zo afschuwelijk..💔.
Mijn gedachten zijn bij ouders,familie,klasgenoten en andere dierbaren. Gehoopt op een positieve uitkomst.
R.I.P lieve Sanne en Hebe."
1404,2022-10-19 21:22:55+00:00,Remco_045,Bij #op1 gaan ze na het verschrikkelijk nieuws over #hebe en #sanne maar weer verder over voetbal lullen. Ja na #qatar gaan is natuurlijk niet uit te leggen. Maar interesseert op dit moment even helemaal niemand!!!,https://twitter.com/Remco_045/status/1582844771101716480,Bij #op1 gaan ze na het verschrikkelijk nieuws over #hebe en #sanne maar weer verder over voetbal lullen. Ja na #qatar gaan is natuurlijk niet uit te leggen. Maar interesseert op dit moment even helemaal niemand!!!
1405,2022-10-19 21:22:32+00:00,WKoevoet,"Laten we #HebeEnSanne vooral herinneren als heul dikke maatjes. Ik heb er mooie beelden bij, bij het verhaal dat #Sanne soms expres omreed om samen met #Hebe wat langer naar muziek in de auto te kunnen luisteren.",https://twitter.com/WKoevoet/status/1582844673747406849,"Laten we #HebeEnSanne vooral herinneren als heul dikke maatjes. Ik heb er mooie beelden bij, bij het verhaal dat #Sanne soms expres omreed om samen met #Hebe wat langer naar muziek in de auto te kunnen luisteren."
1406,2022-10-19 21:22:31+00:00,op1npo,Omroep Brabant-verslaggever Tessel Linders is bij de plek waar de auto met vermoedelijk de lichamen van Hebe en Sanne gevonden is. ''Je treft hier mensen in tranen aan. Er is grote verslagenheid bij mensen die hier op de vluchtstrook apart worden gehouden.'' #Op1 https://t.co/2H10iRTMmH,https://twitter.com/op1npo/status/1582844668282167297,Omroep Brabant-verslaggever Tessel Linders is bij de plek waar de auto met vermoedelijk de lichamen van Hebe en Sanne gevonden is. ''Je treft hier mensen in tranen aan. Er is grote verslagenheid bij mensen die hier op de vluchtstrook apart worden gehouden.'' #Op1 HTTP
1407,2022-10-19 21:22:22+00:00,hetgelijkvannu,"Sorry Armin, mijn gedachtes zijn bij Sanne en Hebe #Jinek @Jinek_RTL",https://twitter.com/hetgelijkvannu/status/1582844632093687808,"Sorry Armin, mijn gedachtes zijn bij Sanne en Hebe #Jinek @USER"
1408,2022-10-19 21:22:15+00:00,roderikd,"Je kon erop wachten. Triest. Twee overleden personen gevonden in #Kia, vermoedelijk vermiste #Hebe en #Sanne - https://t.co/2rdRtUZkA8",https://twitter.com/roderikd/status/1582844603106922496,"Je kon erop wachten. Triest. Twee overleden personen gevonden in #Kia, vermoedelijk vermiste #Hebe en #Sanne - HTTP"
1409,2022-10-19 21:22:06+00:00,AtelierCreaRose,"Waar woorden niets meer zeggen..
Onmetelijke verdriet...
Hun allerliefsten...💔
Rust zacht lieve Sanne en Hebe.",https://twitter.com/AtelierCreaRose/status/1582844565429440513,"Waar woorden niets meer zeggen..
Onmetelijke verdriet...
Hun allerliefsten...💔
Rust zacht lieve Sanne en Hebe."
1410,2022-10-19 21:21:59+00:00,SilvanaFRFC1908,"Ik kende het meisje Hebe niet, evenals dat ik Begeleidster Sanne niet kende, en toch raakt dit nieuws mij verschrikkelijk! 😪  Sterkte voor alle nabestaande ♥️💫",https://twitter.com/SilvanaFRFC1908/status/1582844533556985856,"Ik kende het meisje Hebe niet, evenals dat ik Begeleidster Sanne niet kende, en toch raakt dit nieuws mij verschrikkelijk! 😪  Sterkte voor alle nabestaande ♥️💫"
1411,2022-10-19 21:21:57+00:00,TheOldYeller,"R.I.P. Hebe en Sanne. 
Wat een verschrikkelijk drama.😢
Heel veel sterkte voor de nabestaanden en de hulpverleners.

https://t.co/3yBvIeLl1O",https://twitter.com/TheOldYeller/status/1582844525172916227,"R.I.P. Hebe en Sanne. 
Wat een verschrikkelijk drama.😢
Heel veel sterkte voor de nabestaanden en de hulpverleners.

https://t.co/3yBvIeLl1O"
1412,2022-10-19 21:21:51+00:00,Ekiaam1987,Rust zacht #sanne &amp; #hebe https://t.co/WbXpa2GTm6,https://twitter.com/Ekiaam1987/status/1582844502326530048,Rust zacht #sanne &amp; #hebe HTTP
1413,2022-10-19 21:21:49+00:00,walterdewit,"Absurd dat deze opgewonden Noël van #OB, zoals gebruikelijk te hoog in adrenaline en stem, zegt dat het n onlogische plek is van #Raamsdonksveer op weg naar Vught. Het is juist logisch om zo via de snelweg naar #Vught te rijden ipv binnendoor. #nonjournalistiek #Sanne #Hebe #Op1",https://twitter.com/walterdewit/status/1582844490724741121,"Absurd dat deze opgewonden Noël van #OB, zoals gebruikelijk te hoog in adrenaline en stem, zegt dat het n onlogische plek is van #Raamsdonksveer op weg naar Vught. Het is juist logisch om zo via de snelweg naar #Vught te rijden ipv binnendoor. #nonjournalistiek #Sanne #Hebe #Op1"
1414,2022-10-19 21:21:30+00:00,hmvandenbrink,Het gesprek over de vermissing van Hebe en Sanne in @Op1 is totaal overbodig en slaat nergens op.,https://twitter.com/hmvandenbrink/status/1582844412354498560,Het gesprek over de vermissing van Hebe en Sanne in @USER is totaal overbodig en slaat nergens op.
1415,2022-10-19 21:21:29+00:00,JustMaikel1,"Heel veel sterkte aan de nabestaanden 
#Sanne
#HebeEnSanne 
#hebe https://t.co/AmkvkiIVPp",https://twitter.com/JustMaikel1/status/1582844409238155264,"Heel veel sterkte aan de nabestaanden 
#Sanne
#HebeEnSanne 
#hebe HTTP"
1416,2022-10-19 21:21:24+00:00,Cindy_71,Rust zacht Hebe en Sanne..💔,https://twitter.com/Cindy_71/status/1582844386039443458,Rust zacht Hebe en Sanne..💔
1417,2022-10-19 21:21:15+00:00,michael15071997,"Politie: twee doden gevonden in Kia Picanto https://t.co/EMc6Mu4I31 @telegraaf 
#Hebe #HebeZwart #Sanne #SanneBos #Empel #KnooppuntEmpel #DenBosch #KiaPicanto #Kia #A59 #Zoektocht",https://twitter.com/michael15071997/status/1582844349737377793,"Politie: twee doden gevonden in Kia Picanto HTTP @USER 
#Hebe #HebeZwart #Sanne #SanneBos #Empel #KnooppuntEmpel #DenBosch #KiaPicanto #Kia #A59 #Zoektocht"
1418,2022-10-19 21:20:39+00:00,antiewappie,"Twee overleden personen gevonden in Kia, vermoedelijk vermiste Hebe en Sanne /via @NOS het bijzondere hieraan is dat je dus in Nederland op klaarlichte dag op één van de drukste knooppunten een ongeluk kunt krijgen en verdwijnt en NIEMAND die het ziet??? https://t.co/3U0RSiiEMb",https://twitter.com/antiewappie/status/1582844200315297792,"Twee overleden personen gevonden in Kia, vermoedelijk vermiste Hebe en Sanne /via @USER het bijzondere hieraan is dat je dus in Nederland op klaarlichte dag op één van de drukste knooppunten een ongeluk kunt krijgen en verdwijnt en NIEMAND die het ziet??? HTTP"
1419,2022-10-19 21:20:38+00:00,boppinmule,"Twee doden gevonden in Kia Picanto, vermoedelijk Sanne en Hebe 😥
https://t.co/D38HGYzR96",https://twitter.com/boppinmule/status/1582844196628484096,"Twee doden gevonden in Kia Picanto, vermoedelijk Sanne en Hebe 😥
https://t.co/D38HGYzR96"
1420,2022-10-19 21:20:33+00:00,JoostVH1,"Geen woorden😢😭

#Sanne #Hebe #SanneBos #HebeZwart https://t.co/vxyTCZ70RS",https://twitter.com/JoostVH1/status/1582844172213813248,"Geen woorden😢😭

#Sanne #Hebe #SanneBos #HebeZwart HTTP"
1421,2022-10-19 21:20:32+00:00,MSNNL,Politie: lichamen vermiste Sanne en Hebe vermoedelijk gevonden https://t.co/6Qi4KwPlFu,https://twitter.com/MSNNL/status/1582844168048517120,Politie: lichamen vermiste Sanne en Hebe vermoedelijk gevonden HTTP
1422,2022-10-19 21:20:01+00:00,Dennis94617481,Voor altijd bij elkaar Hebe en Sanne 💔💔Echte vriendinnen voor het leven.Sterkte voor de families en vrienden.,https://twitter.com/Dennis94617481/status/1582844038503272448,Voor altijd bij elkaar Hebe en Sanne 💔💔Echte vriendinnen voor het leven.Sterkte voor de families en vrienden.
1423,2022-10-19 21:20:00+00:00,mya_bosch,"Gevonden…maar voor altijd kwijtgeraakt. Mijn moederhart huilt voor #sanne en #hebe Zoveel vragen blijven, hopelijk komen er nog antwoorden. Bij mij zoontje op de dagbesteding blijft er helaas wel een stoeltje leeg #verslagen #verdriet",https://twitter.com/mya_bosch/status/1582844034774859776,"Gevonden…maar voor altijd kwijtgeraakt. Mijn moederhart huilt voor #sanne en #hebe Zoveel vragen blijven, hopelijk komen er nog antwoorden. Bij mij zoontje op de dagbesteding blijft er helaas wel een stoeltje leeg #verslagen #verdriet"
1424,2022-10-19 21:19:51+00:00,LexVerzijl,"💤💤💤truste, zojuist nieuws dat Hebe en Sanne vermoedelijk overleden zijn aangetroffen. In en intriest. Het raakt mij. Ik had een rustige dag wel 15km gefietst. Langzaam conditie opbouwen. Goed voor de bloedcirculatie in mijn been. Welterusten allemaal, slaap lekker. Tot morgen https://t.co/e4c9nRtyPo",https://twitter.com/LexVerzijl/status/1582843998783541248,"💤💤💤truste, zojuist nieuws dat Hebe en Sanne vermoedelijk overleden zijn aangetroffen. In en intriest. Het raakt mij. Ik had een rustige dag wel 15km gefietst. Langzaam conditie opbouwen. Goed voor de bloedcirculatie in mijn been. Welterusten allemaal, slaap lekker. Tot morgen HTTP"
1425,2022-10-19 21:19:46+00:00,Redpassionx,"Wou eigenlijk gaan slapen, maarja dan lees je het nieuws van #hebe en #sanne en dan mag je blij zijn, dat je veilig en lekker warm in je bedje thuis ligt...",https://twitter.com/Redpassionx/status/1582843976721178625,"Wou eigenlijk gaan slapen, maarja dan lees je het nieuws van #hebe en #sanne en dan mag je blij zijn, dat je veilig en lekker warm in je bedje thuis ligt..."
1426,2022-10-19 21:19:02+00:00,PaulienJZ,@peetrkc64 @Redpassionx Hoe bedoel je? Wie zegt dat die foto die in de media werd verspreid van afgelopen maandag zou zijn? Volgens mij droeg Hebe iets anders dan op de foto te zien was.,https://twitter.com/PaulienJZ/status/1582843791546847233,@USER @USER Hoe bedoel je? Wie zegt dat die foto die in de media werd verspreid van afgelopen maandag zou zijn? Volgens mij droeg Hebe iets anders dan op de foto te zien was.
1427,2022-10-19 21:19:00+00:00,Intrigant007,"""""Het is onmogelijk dat de auto uit de bocht is gevlogen zonder dat iemand dat heeft gezien""
https://t.co/itj0NhOdFb 
Dat dus. Wie zijn de laffe klojo's die dit zien gebeuren en gewoon doorrijden? Wat voor samenleving is dit??! #Sanne #Hebe",https://twitter.com/Intrigant007/status/1582843784508755968,"""""Het is onmogelijk dat de auto uit de bocht is gevlogen zonder dat iemand dat heeft gezien""
https://t.co/itj0NhOdFb 
Dat dus. Wie zijn de laffe klojo's die dit zien gebeuren en gewoon doorrijden? Wat voor samenleving is dit??! #Sanne #Hebe"
1428,2022-10-19 21:18:59+00:00,dutchtiles,"Enorm triest, zo gehoopt op goede afloop🙏🏼 R.i.p. Hebe en Sanne. 😢💕 Veel twitteraars hebben geretweet in de hoop ze te vinden, liefst in levende lijve. Sterkte familie en nabestaanden!💖 https://t.co/vosS8JGjnM",https://twitter.com/dutchtiles/status/1582843780482600961,"Enorm triest, zo gehoopt op goede afloop🙏🏼 R.i.p. Hebe en Sanne. 😢💕 Veel twitteraars hebben geretweet in de hoop ze te vinden, liefst in levende lijve. Sterkte familie en nabestaanden!💖 HTTP"
1429,2022-10-19 21:18:51+00:00,QlaLestrick,Mijn hart gaat uit naar de familie en vrienden van Sanne en Hebe. Wat een verdriet…,https://twitter.com/QlaLestrick/status/1582843746621992961,Mijn hart gaat uit naar de familie en vrienden van Sanne en Hebe. Wat een verdriet…
1430,2022-10-19 21:18:46+00:00,Sietje4,@sasje70 Helaas zijn het Sanne en Hebe die overleden gevonden zijn 😢,https://twitter.com/Sietje4/status/1582843724606091264,@USER Helaas zijn het Sanne en Hebe die overleden gevonden zijn 😢
1431,2022-10-19 21:18:40+00:00,FJR1954,"Neem aan dat nu ook beelden van A59 tussen Beverspijken/ knooppunt #Empel én wellicht vanuit A2 ri A59 meer duidelijkheid kunnen geven, dus gezocht worden.
#Sanne #Hebe https://t.co/NKl3LwoYcA",https://twitter.com/FJR1954/status/1582843700467871745,"Neem aan dat nu ook beelden van A59 tussen Beverspijken/ knooppunt #Empel én wellicht vanuit A2 ri A59 meer duidelijkheid kunnen geven, dus gezocht worden.
#Sanne #Hebe HTTP"
1432,2022-10-19 21:18:36+00:00,jellie_jrialma,"@Pol_OostBrabant 🕯💔😭zo erg, je blijft altijd hopen op een goede afloop, dat is nu weg. Rust zacht Sanne en Hebe.  enorm veel sterkte en kracht toegewenst voor familie en allen die hun lief hebben en voor al die mensen die zo intensief gezocht hebben,",https://twitter.com/jellie_jrialma/status/1582843684654964736,"@USER 🕯💔😭zo erg, je blijft altijd hopen op een goede afloop, dat is nu weg. Rust zacht Sanne en Hebe.  enorm veel sterkte en kracht toegewenst voor familie en allen die hun lief hebben en voor al die mensen die zo intensief gezocht hebben,"
1433,2022-10-19 21:18:35+00:00,florianwit,Je hoopt tegen beter weten in. Zo venijnig verdrietig #sanne #hebe. Ze waren bijna thuis.,https://twitter.com/florianwit/status/1582843678103511041,Je hoopt tegen beter weten in. Zo venijnig verdrietig #sanne #hebe. Ze waren bijna thuis.
1434,2022-10-19 21:18:31+00:00,nelAFCA,Slapen gaan op zulke dagen voelt zo onmenselijk.. #Hebe #Sanne https://t.co/lOT9TZEzkr,https://twitter.com/nelAFCA/status/1582843663264407552,Slapen gaan op zulke dagen voelt zo onmenselijk.. #Hebe #Sanne HTTP
1435,2022-10-19 21:18:04+00:00,DodemontPaul,"Sanne was op een crusiaal moment waarschijnlijk even afgeleid door Hebe.
Hierdoor is Sanne waarschijnlijk in de bocht de macht over het stuur verloren.  Neemt niet weg dat het hier een noodlottig ongeval betreft.
@Pol_OostBrabant",https://twitter.com/DodemontPaul/status/1582843550533750786,"Sanne was op een crusiaal moment waarschijnlijk even afgeleid door Hebe.
Hierdoor is Sanne waarschijnlijk in de bocht de macht over het stuur verloren.  Neemt niet weg dat het hier een noodlottig ongeval betreft.
@Pol_OostBrabant"
1436,2022-10-19 21:18:02+00:00,dtvdenbosch,"Twee overleden personen gevonden in Kia Picanto, vermoedelijk vermiste Hebe (10) en Sanne (26) https://t.co/zA8C0Eogfl",https://twitter.com/dtvdenbosch/status/1582843541029457920,"Twee overleden personen gevonden in Kia Picanto, vermoedelijk vermiste Hebe (10) en Sanne (26) HTTP"
1437,2022-10-19 21:18:01+00:00,hartverIoren,"geen woorden.. alleen maar onbegrip pijn en verdriet.. ongelofelijk.. heel veel sterkte voor de nabestaanden.. lieve sanne &amp; hebe, rust zacht.. dat jullie op een fijne plek mogen zijn 😔🥀👼🏼 #sanne #hebe",https://twitter.com/hartverIoren/status/1582843535824257025,"geen woorden.. alleen maar onbegrip pijn en verdriet.. ongelofelijk.. heel veel sterkte voor de nabestaanden.. lieve sanne &amp; hebe, rust zacht.. dat jullie op een fijne plek mogen zijn 😔🥀👼🏼 #sanne #hebe"
1438,2022-10-19 21:17:40+00:00,Freek_facts_pls,"😢
Alle sterkte gewenst voor familie, vrienden en collegae 
#sanne #Hebe",https://twitter.com/Freek_facts_pls/status/1582843448154943488,"😢
Alle sterkte gewenst voor familie, vrienden en collegae 
#sanne #Hebe"
1439,2022-10-19 21:17:37+00:00,This_momlife,"#sanne &amp; #hebe op klaar lichte dag, verdwenen. Op een heel druk punt.
Voorheen geen banden sporen en nu wel.. ik heb zo mijn eigen ideeën.",https://twitter.com/This_momlife/status/1582843435022970880,"#sanne &amp; #hebe op klaar lichte dag, verdwenen. Op een heel druk punt.
Voorheen geen banden sporen en nu wel.. ik heb zo mijn eigen ideeën."
1440,2022-10-19 21:17:17+00:00,Ferdo76,"Rust zacht, Hebe en Sanne... 😢",https://twitter.com/Ferdo76/status/1582843353619517440,"Rust zacht, Hebe en Sanne... 😢"
1441,2022-10-19 21:17:17+00:00,johnhoving,Geen woorden ... #Sanne #Hebe,https://twitter.com/johnhoving/status/1582843353309159424,Geen woorden ... #Sanne #Hebe
1442,2022-10-19 21:17:12+00:00,jeroenbo,Echt een bizar verhaal dat niemand een eenzijdig ongeval heeft zien gebeuren op een knooppunt waar het altijd zo ontzettend druk is. Hoe kan het bestaan! Begrijp er werkelijk waar helemaal niks van. Alle betrokkenen veel sterkte toegewenst. #sanne #hebe,https://twitter.com/jeroenbo/status/1582843330391834624,Echt een bizar verhaal dat niemand een eenzijdig ongeval heeft zien gebeuren op een knooppunt waar het altijd zo ontzettend druk is. Hoe kan het bestaan! Begrijp er werkelijk waar helemaal niks van. Alle betrokkenen veel sterkte toegewenst. #sanne #hebe
